6.2777E+00 -1.5488E+00 2.2905E-01 5.1504E-01
6.7777E+00 -1.7839E+00 1.3502E-01 1.9698E-01
7.1277E+00 -1.7888E+00 1.2006E-01 1.6649E-01
7.3277E+00 -1.4071E+00 7.9852E-02 9.7919E-02
7.5277E+00 -1.5419E+00 1.0884E-01 1.4558E-01
7.7277E+00 -1.5000E+00 9.3905E-02 1.1998E-01
7.9277E+00 -1.6054E+00 6.2148E-02 7.2551E-02
8.1277E+00 -1.5898E+00 4.0974E-02 4.5246E-02
8.3277E+00 -1.6705E+00 5.2178E-02 5.9314E-02
8.5277E+00 -1.7583E+00 2.6329E-02 2.8029E-02
8.7277E+00 -1.7863E+00 5.8595E-02 6.7752E-02
8.9277E+00 -1.8863E+00 4.8784E-02 5.4965E-02
9.1277E+00 -2.0330E+00 2.4824E-02 2.6329E-02
9.3277E+00 -2.0598E+00 2.4219E-02 2.5650E-02
9.5277E+00 -2.1712E+00 2.3358E-02 2.4686E-02
9.7277E+00 -2.2485E+00 2.5134E-02 2.6679E-02
9.9277E+00 -2.2850E+00 2.5837E-02 2.7471E-02
1.0128E+01 -2.3005E+00 2.6004E-02 2.7661E-02
1.0328E+01 -2.3028E+00 2.6142E-02 2.7817E-02
1.0528E+01 -2.3323E+00 2.7127E-02 2.8934E-02
1.0728E+01 -2.4914E+00 3.1835E-02 3.4355E-02
1.0928E+01 -2.6596E+00 3.9587E-02 4.3561E-02
1.1128E+01 -2.9378E+00 5.1532E-02 5.8481E-02
1.1328E+01 -3.5127E+00 9.7424E-02 1.2580E-01
1.1528E+01 -4.4184E+00 2.3408E-01 5.4407E-01
1.1728E+01 -4.7194E+00 2.9056E-01 1.3222E+00
1.1928E+01 -4.4184E+00 2.3408E-01 5.4407E-01
